review_id,text
1361,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - Có hổ trợ Wifi derect không add"
1362,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - Pin tụt nhanh quá"
1363,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - Pin tụt nhanh quá. Dùng gg meet mà hơn tiếng đã hết pin"
1364,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - Tôi mới mua 5 ngày nhưng thấy tuột pin nhanh quá xin cách khác phục"
1365,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - bin tuột quá nhanh mua đc 5 ngày"
1366,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - Em sài khá ổn , em thấy tuột pin nhanh quá . Bên mình hỗ trợ cho em với"
1367,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11) - sao máy mau tụt pin quá"
1368,Unknown - mua cả năm giờ mới đánh giá. mình rất hài lòng với sản phẩm ở ĐMX. hiện tại mình nâng lên win 11 pro rất ok
1369,"Unknown - Ngày 29/6 tôi có mua chiếc Laptop HP 240 G10 Laptop HP 240 G10 i5 1335U/16GB/512GB/Win11 9H2E4PT tại TGDD Âu Cơ, trải qua hơn 1 tháng sử dụng mạng hình hiện lên những vệt sáng như hình đính kèm  Quá trình sử dụng rất cẩn thận không làm rơi hay va chạm/cấn...Vui lòng cho tôi biết chính sách 1 đổi một như thế nào."
1370,"Unknown - Mới hết bảo hành là chết main, sản phẩm tệ"
1371,Unknown - Màn hình có tình trạng sáng ở góc khi gập màn hình mong được tư vấn
1372,Unknown - máy mới mà xài 3 tiếng hết pin rất tệ và chán luôn á
1373,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Chuột sài đc 5 bữa nó nhảy loạn sạ"
1374,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Mới mua chưa được 1 tháng mà bị dính chuột trái, chuột tự chạy loạn cả lên. Chán"
1375,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Ổn nhưng pin yếu quá"
1376,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Ổn"
1377,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Ok"
1378,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Máy chạy nhanh, mượt, cảm biến vân tay tiện dụng, nhất là vói Windows 11, nói chung sử dụng văn phòng, game nhẹ, lướt web tốt. Đáng mua"
1379,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Máy mới mua về chưa sài gì nhiều thì chuột giật chạy lung tung tắt máy mở lên vẫn vậy đem ra kiểm tra nhân viên bảo máy tầm trung nên nó như vậy chịu khó sài nói thế chịu luôn"
1380,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Máy mua đc 1 tuần lỗi ghi âm rè lúc đc lúc ko. Mang máy qua bảo hành gọi tổng đài thì trả lời hời hợt báo lỗi win mà win bản quyền."
1381,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Ok"
1382,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11) - Mua máy được 2 tuần nhưng toughpad hay bị lỗi, máy mở mật khẩu xong đen thui"
1383,Unknown - Ổn nha
1384,Unknown - Trừ pin cực yếu ra thì mọi thứ đều ổn
1385,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mình muốn gửi máy để vệ sinh và tra lại keo thì bên mình có hỗ trợ không hay phải tự mang lên hãng ạ"
1386,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy hay lag dù chỉ sử dụng office là chủ yếu. Loa nhỏ. còn lại ok, k có gì đáng nói. Vỏ dễ bám bẩn."
1387,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Em xem mô tả và nghe cả nv tư vấn là chạy photoshop được mà về dùng pts cứ bị đứng, xong 1 hồi out luôn app dù em thường xuyên dọn rác và còn tắt các cửa số k liên quan khác rồi mà vẫn bị. Buồn thực sự"
1388,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy dùng khá là ok, màn hình đẹp.Chỉ tệ cái là chỉ cài được win 11 nên nhiều lỗi vặt từ hệ điều hành.Win 10 hết cho cài rồi."
1389,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Đã mua em này, đổi từ macbook m1 qua, sài thấy màn hình đẹp nét, cấu hình mạnh ."
1390,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - nice"
1391,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mình có thể dễ dàng mang theo máy đi học, đi làm hay đi cà phê mà không cảm thấy nặng nề. Máy cũng được trang bị nhiều cổng kết nối đa dạng, giúp mình kết nối với các thiết bị ngoại vi khác một cách dễ dàng. Màu sắc hiển thị rực rỡ, sống động, độ đen sâu và chi tiết hiển thị sắc nét. Nhờ vậy, mình có thể tận hưởng những bộ phim bom tấn hay những tựa game yêu thích một cách trọn vẹn nhất. Phục vụ của nv bán hàng cunxg khá nhiệt tình nha."
1392,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy tốt trong tầm giá"
1393,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy khởi động nhanh, màng hình đẹp, chạy không thấy bị nóng"
1394,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Wifi kết nối chậmLoa nhỏK có tổ hợp đèn bàn phím bất tiện cho người dùngkhông bật được đèn bàn phím"
1395,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Tốt"
1396,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - sao mình không thể kết nối wifi được vậy ạ"
1397,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mơi thi thây ổn..tg nua se danh gia them ạ"
1398,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - máy xài rất tốt"
1399,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy đang bị lỗi loa bảo hành lâu"
1400,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - loa nhỏ chạy chậm lâu lâu k nhạy một trải nghiệm tệ đáng nhớ"
1401,Unknown - Tác vụ văn phòng tốt.mua đúng ngày cuối giảm giá hỗ trợ vùng bão lũ máy còn 8tr900
1402,Unknown - Tui dùng hơn 1 năm rồi. Thấy cũng ok. Tại sinh viên mới ra trường không dùng gì nhiều
1403,Unknown - Máy xài ok. Nhanh. Nhân viên nhiệt tình
1404,Unknown - tốt
1405,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - đi pin nhanh như điện. dự báo thời gian còn lại của pin nó ảo thôi rồi. máy như bị mát, cắm sạc bị giật điện như rò điện."
1406,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - mới mua chưa được 1 ngày check thì chai 6% pin trong khi check máy mới khác bình thường , hàng tự đưa ra bọc bằng bao bọc thực phẩm chứ không phải là niêm phong của asus tgdd làm ăn kiểu gì vậy"
1407,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - Phù hợp cho đối tượng hssv, văn phòng Đáp ứng tốt giải trí, nhu cầu hằng ngày. Chỉ có một điểm cần lưu ý là pin sử dụng không được lâu, chỉ tầm 5 tiếng với tác vụ nhẹ tới bình thường."
1408,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - Mình bị lỗi màn hình xanh, đóng băng màn hình không thao tác được, stop code DPC WATCHDOG VIOLATION"
1409,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - Hơi nóng nhưng ngon"
1410,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - ngon"
1411,Unknown - Tốt đáng mua
1412,Unknown - Từ lúc mua đến hiện tại thì đang sử dụng laptop này rất tốt
1413,Unknown - sản phẩm chất lượng
1414,"Unknown - Lúc mua thì nhân viên sale bảo máy này rất êm, rất mạnh tôi mới đồng ý mua với giá tiền này.Xài được 2 tháng thì máy liên tục đứng máy, camera full HD mà xài sang ứng dụng thứ ba như Zoom, WhatsApp, Wechat thì rất nhòe.Lúc bán nhân viên tư vấn gói bảo hiểm mấy trăm gì đó, hư là 1 đổi 1 trong 1 năm, không phải gửi hãng và ko phải đợi 15 ngày. Chính vì sự tiện ích này tôi mới mua.Xong ngày 19/9/2025 lúc máy trục trặc thì nhân viên kĩ thuật bảo gửi hãng xác nhận hư, đợi 7 ngày.Trong 7 ngày không có tin tức gì, tôi gọi tổng đài bảo hành thì được báo là ngày 4/10/2025 mới có máy, tôi rất tức vì lúc đầu các nhân viên sales và kĩ thuật không nói rõ cho tôi những điều khoản trên. Khiến việc làm của tôi gặp rất nhiều vân đề.Tôi đã là 1 khách hàng rất trung thành với Điện máy xanh và TGDĐ, cho đến nay thì tôi rất không hài lòng vì sự bán hàng và tư vấn không trung thực này. Thà cứ nói rõ ràng ngay từ đầu, có nói có, không nói không, chứ kiểu này, nói cho qua để bán được hàng như này thì như lừa gạt khách hàng vậy, thì sao khách hàng còn dám đặt lòng tin nữa."
1415,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Ok."
1416,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Vừa đầu tháng mua 15m cuối tháng giảm hơn 1m, nể luôn, còn máy dùng khá ổn"
1417,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - sao máy để trên web win 11 mà e mua về xem thi chỉ 10 ạ"
1418,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Máy tốt dùng rất mượt"
1419,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tạm thời 2 tuần đầu xài ổn ak."
1420,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Mình mua máy này cài ubuntu để làm việc nhưng cài xong không có wifi, audio. Đem ra cửa hàng của tgdd cũng không cài được. Thất vọng thực sự."
1421,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - vấn đề về loa, khi sử dụng đa nền tảng. Khi sử dụng micro trên MS Team hoặc discord , thì các âm thanh của ứng dụng như Youtube, Facebook,.. trở nên vỡ, bị ồ, tiếng bị lấn rất khó chịu."
1422,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tốt"
1423,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Cho em hỏi. Về phần work các thanh tiêu đề chữ tiếng việt .em muốn đổi sang tiếng anh thì làm sao ạ anh chị hướng dẫn giúp em với"
1424,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Excel và word ko dùng được ạ . Có cách nào ko ạ"
1425,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Máy đẹp dùng ổn. Mới mua vài ngày chưa gặp vấn đề gì."
1426,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tốt lắm ạ"
1427,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Sản phẩm bước đầu dùng rất tốt màn hình to rộng cấu hình cao"
1428,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - tốt"
1429,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Rất tốt"
1430,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Perfect Good"
1431,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy nhanh hết pin"
1432,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy dùng 3 đến 3.5 tiếng là hết pin, thì có nhanh bị chai pin không ạ."
1433,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Năm sản xuất là năm nào vậy ad"
1434,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - tôi mới mua dòng máy này. Tôi muốn tắt/mở chuột cảm ứng bằng cách nào"
1435,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - dạ cho e hỏi máy e mới mua nhưng chỉ sạc được tới 99% thôi ạ"
1436,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy nhanh hết pin"
1437,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - tốt , ok"
1438,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - sao quạt tản nhiệt của e ko chạy đc thế shop...... bật máy lên nó chạy đc 1 tí rồi nó tắt hẳn luôn"
1439,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Cho mình hỏi máy có gắn thêm dc ổ cứng SSD sata 2.5 ko ak hay chỉ dùng dc HDD"
1440,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Ok"
1441,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - mình mới mua. Dùng thấy ok, mình thấy bạn bán cho mình hỗ trợ nhiệt tình. NHƯNG NẾU AI KHÔNG RÀNH VỀ LAPTOP NHƯ MÌNH MỌ NGƯỜI NÊN CÂN NHẮC VỀ VẤN ĐỀ KỸ THUẬT, MÌNH THẤY KỸ THUẬT VỀ LAPTOP CÁC BẠN Ở TGDD KHÔNG CHUYÊN VÀ CÒN THIẾU KINH NGHIỆM."
1442,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy tốt"
1443,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy xài ngon nghẻ nhưng chơi game thì lâu lâu sẽ bị đứng 1 chút"
1444,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Chất lượng hậu mãi uy tín"
1445,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Mình mua máy về mà kh mở cam đc , máy kêu không tìm thấy cam vậy làm sao mới có đc v ạ"
1446,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - có cái pin hơi yếu"
1447,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - máy rất nóng"
1448,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Nhược điểm : Quá nặng ,cho đứa em luôn không có sử dụng ,pin 3h là hết 
Ưu điểm cấu hình cao"
1449,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Rất ok"
1450,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Ngon"
1451,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy chạy khá tốt :)) nhân viên đẹp trai nhiệt tình vui tính 😁"
1452,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Pin xài được 2h"
1453,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Tôi đã dùng và cảm nhận sp rất tốt và rất hài lòng với giá cả hợp lí nên mua nha mọi"
1454,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Tốt"
1455,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - tốt"
1456,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Máy xài ổn, tuy nhiên cảm ứng hay bị lag, xài chuột cũng hay lag"
1457,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - dùng được tầm 2 tháng mà dùng ít vài ngày mới dùng 1 lần mở máy lên lâu phải tầm 1015s"
1458,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - hàng ok ạ. máy chạy trơn tuồn tuột + mát."
1459,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Sp nhỏ, gọn, tiện lợi"
1460,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Ok"
1461,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Chất lượng rất tệ."
1462,Unknown - Nói chung là ưng ý. Nhưng với giá 30 triệu thì về hình thức vẫn chưa thật sự wao. Mình muốn nó mỏng nhẹ hơn và thiết kế long lanh hơn
1463,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - dùng máy lâu có trạng thái lag, nhanh hết pin"
1464,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - máy xài ok nhưng không biết máy có thể nâng cấp ram được không"
1465,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Cho hỏi thời lượng pin sử dụng thực tế là bao lâu vậy Mình mới mua sài tầm 3 tiếng còn 15%."
1466,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Cực kì nhanh hết pin . Sài học onl 100% pin . Học đc 1 tiếng 10p . Còn 25% . Tệ"
1467,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - lap dùng ok nhưng màn hình nhiều lúc bị đơ lắm có cách nào khắc phục đc kh ạ"
1468,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Màn hình đẹp và nét, mượt, Máy khởi động nhanh, lo hơi nhỏ, touchpad rộng dễ dàng thao tác, Cấu hình ổn trong tầm giá khởi động nhanh, khá nhẹ và mỏng dễ dàng mang đi.Bên cạnh đó có đăng nhập bằng vân tay đôi khi lỗi không sử dụng được phải khởi động lại mới có thể sử dụng"
1469,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Máy mình xài được 4 ngày, đang sử dụng máy nóng lên mặc dù mình không mở nhiều tác vụ. App mình tải về đo được hơn 70 độ. Cho mình hỏi có cần ra tiệm kiểm tra lại không"
1470,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Máy mik nâng ssd đc ko ad"
1471,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - quá ok"
1472,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Màn hình rất đẹp và nét ,120hz rất mượt, máy khởi động nhanh, lo hơi nhỏ, touchpad rộng dùng rất ưng thao tác dễ dàng, cấu hình ổn khởi động nhanh, khá nhẹ và mỏng dễ dàng mang đi"
1473,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Dùng tương đối ổn"
1474,"Unknown - Máy tệ , bị lẫn lộn phím"
1475,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Ổ cứng hiện tại là 512 GB không biết bên TGDĐ có hô trợ nâng cấp ổ cứng không vì mình muốn nâng cấp lân 1TB"
1476,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Ok"
1477,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Mua về nhưng pin dùng soạn thảo văn bản, xem vtv mà chỉ có được khoảng 2 tiếng. Chắc phải bảo hành pin."
1478,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - GÓC CHIA SẺ TRẢI NGHIỆM DỊCH VỤ BẢO HÀNH TỆ HẠI BÊN MSI  28/7 vừa qua mình mua 1 chiếc laptop msi bravo 15 B7ED R5 bên hệ thống điện máy xanh. Mục đích mua về để chơi genshin impact và 1 vài việc nhẹ thôi nên khi nhận máy mình tải game ở chi nhánh để test, tuy nhiên tốc độ tải chậm nên mình test qua màn hình và 1 vài cái nữa rồi mang về dùng. Nhân viên bên dmx vẫn tư vấn nhiệt tình để khách hàng có giá tốt nhất.   Trong tuần đầu dùng máy rất hay có hiện tượng kết nối wifi chập chờn, nhiều lúc mất kết nối phải reset mới có lại. Loa dè, kết nối tai nghe cũng bị dè, khoảng 510 lại đơ giật màn hình dù chỉ bật vài tab chrome lướt web.  Khoảng mùng 3,4 tháng 8 mình mang qua điện máy xanh để gửi hãng bảo hành, mình tự ghi hết các lỗi gặp phải để nhân viên làm cho nhanh vì bạn ý cũng kh thạo lắm. Đến ngày 9/8 nhân viên bên dmx báo mình máy đã bảo hành xong, mình qua lấy máy về sử dụng.  Không biết bên bảo hành MSI có nhận được thông tin khách hàng bảo hành như sdt của mình kh, tuy nhiên trong 1 tuần bảo hành đó kh có nhân viên bên hãng MSI liên hệ cho mình. Máy về chỉ cài lại win, nhân vi"
1478," biết bên bảo hành MSI có nhận được thông tin khách hàng bảo hành như sdt của mình kh, tuy nhiên trong 1 tuần bảo hành đó kh có nhân viên bên hãng MSI liên hệ cho mình. Máy về chỉ cài lại win, nhân viên bên đó chạy mấy phần mềm test hiệu năng xong thậm chí để nguyên vậy không xoá đi, cũng kh thông báo kết quả gì cho khách hàng là mình VÀ QUAN TRỌNG NHẤT LÀ MÁY BẢO HÀNH XONG VẪN BỊ LỖI Y NHƯ BAN ĐẦU.Sáng 10/8 mình hỏi bên dmx sdt bảo hành của hãng thì nhân viên báo số  xxxx3000911 . Gọi thì thấy hiện là FPT Services, nên mình có hỏi lại bên dmx có nhầm kh thì được thông báo là hãng MSI chỉ cho duy nhất số đó. Mình gọi số  xxxx3000911 từ lúc 8h đến 9 rưỡi sáng chi nhánh hà nội KHÔNG 1 AI NGHE, phải kết nối chi nhánh nghệ an và nhờ nhân viên trong đó liên hệ chi nhánh hà nội giúp mình, nhưng nhân viên thái độ rất tệ. Đến gần 10h mới có nhân viên chi nhánh hà nội bắt máy, mình có hỏi hôm nay kỹ thuật bên bạn đi làm kh, bán đó báo kh và mình yêu cầu THỨ 2 TUẦN TỚI LIÊN HỆ LẠI VỚI MÌNH NGAY ĐỂ GIẢI QUYẾT. TUY NHIÊN ĐẾN HÔM NAY LÀ THỨ 6 NGÀY 16/8 VẪN KHÔNG CÓ 1 NHÂN VIÊN NÀO BÊN MSI LIÊN HỆ MÌNH ĐỂ GIẢI QUYẾT. HÃNG LÀM VIỆC QUÁ VÔ TRÁCH NHIỆM.Mình có gửi kèm 1 số thông tin video, hình ảnh"
