review_id,shop,model,sentence,rating,used_days,product_url
r-58414624,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)","mình mua máy tầm tháng 10/2025 đến nay tháng 7/2026 thì sài xem thì loa máy bắt đầu bị rè thay lỗi thay sao ấy , mình phải thoát ra rồi vào lại mới hết , lo rè rất ồn và khó chịu , máy thì có 1 quạt nên sài rất rất rất là nóng mọi người lưu ya trước khi mua , theo mình thì không đáng tiền mua lắm .",2,Đã dùng khoảng 9 tháng,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-58325322,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Máy pin tụt nhanh. Không cắp sặc sài tác vụ thông thường tầm khoản 1 tiếng là hết pin. Pin quá yếu. Máy 1 quạt nên xử lý tác vụ nặng rất nóng. Gpu bị bóp còn 45w nên không được mạnh lắm,3,Đã dùng khoảng 8 tháng,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-58207006,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Mình mới mua máy tháng trước 19/03. Có chọn gói khuyến mãi gói Microsoft 365 Personal 1 user 32bit/x64 All Languages APAC EM. Có nhờ nhân viên nhập key cho mình vào tài khoản microsoft nhưng nay mở word lên báo active key. Thì mình liên hệ ai để được hỗ trợ ạ. Vấn đề là mình truy cập xem lại chi tiết đơn hàng mua key thì ko có lưu key mình đã mua nên không có cách nào check lại.,4,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-58174783,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)","Sao chơi game đột kích nó bị văng ra khỏi màn hình thế á , khó chịu thật sự",5,Đã dùng khoảng 4 tháng,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-57798091,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Cho em hỏi chiếc này Win 11 là bản quyền đúng không ạ. Nay máy tính báo activate window.,5,Đã dùng khoảng 6 tháng,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-57621617,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",máy mới mua nhưng mỗi lần quạt tản nhiệt khởi động phát tiếng tẹc,3,Đã dùng khoảng 4 tuần,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-57338981,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Pin sao nhanh hết quá z có cách nào khắc phục hk,3,Đã dùng khoảng 6 ngày,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-57303531,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",pin nhanh tụt quá,4,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-57248673,thegioididong,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Máy choi game nóng qa,4,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
r-58879930,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Dùng máy hơn 1 năm thấy máy rất tệ luôn, lag điên ý hết pin nhanh. Máy nặng vỏ nhựa, linh kiện bên trung nữa chứ. Giờ mình muốn bán mua máy mới quá. Hồi đấy nhân viên cứ tư vấn máy này cho dùng không ổn tí nào",2,Đã dùng khoảng 1 năm,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-58864461,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Máy chạy chậm, đơ, giật. Dùng 1 lát là nóng máy, dùng được hơn 1 tháng đã bị treo máy, nv cửa hàng tư vấn mối khi bật máy thì khởi động lại cho khỏi bị treo làm theo nhưng vẫn bị. Chán quá",1,Đã dùng khoảng 5 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57973486,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Máy nóng, pin tuột rất nhanh, dù lỗ 20% giá nhưng vẫn quyết định trả vì thấy không ổn, máy Dell nhưng lắp ráp linh kiện và xuất sứ tại TQ nên mn cân nhắc trước khi mua nha, touchpad không nhạy, khá ọp ẹp. Nói chung rất tệ, chắc không mua hàng ở đây nữa",1,Đã dùng khoảng 3 ngày,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57759880,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Mẫu này khu vực mình ở có máy đã qua sử dụng không ạ,5,Đã dùng khoảng 4 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57582733,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","máy nhanh nóng, tụt pin nhanh vừa đầy pin dùng 1 tí đã thấy nó tụt nhiều rồi cứ phải để ý để sạc, vừa sạc vừa dùng nóng quạt kêu ù ù.",2,Đã dùng khoảng 2 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57516048,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Máy mới mua được 4 tháng thì bị bong keo màn gãy bản lề. Mình đang cần dùng máy gấp thì nhân viên bảo đem ra ngoài sửa trong khi đó mình có bảo hành. Nói chung là thái độ chăm sóc khách hàng không hài lòng,1,Đã dùng khoảng 7 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57361542,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Muốn lên đời shop thu mua lại k vậy shop, mua chưa đc 6 tháng",5,Đã dùng khoảng 6 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57319482,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Nhanh hết pin. Chắc được 3 tiếng.,2,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57282077,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","máy mới mua, mới dùng được 5,10 phút đã nóng máy, pin tụt nhanh, dùng được 1.5 chỉ một tác vụ, đã đổi máy một lần vẫn vậy, điện máy làm ăn lằng nhằng, không giải quyết được vấn đề khách hàng khiếu nại, chưa bao giờ thấy thất vọng về điên máy như vậy,",1,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-57251487,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Vỏ máy dễ bám vân tay, máy nhanh hết pin.",3,Đã dùng khoảng 4 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56974446,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Máy kiểu dáng đẹp, gọn, nhẹ, giao diện Win 11 đẹp, sang, dùng khá ok. Tuy nhiên, pin khá là nóng, dùng được 5 phút sờ vào máy là thấy nóng hổi. Mình mua và dùng được 1 tuần rồi. Nếu vừa mở youtube vừa làm việc thì pin dùng được khoảng 3.5 tiếng đến 4 tiếng.",4,Đã dùng khoảng 7 ngày,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56923569,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Tạm ổn,3,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56878907,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Máy dùng khỏe. Nhẹ dễ cầm. Có 1 vài điểm k đuợc ưng lắm đó là vỏ nhựa nhám bẩn khó lau, lỗ thoát khí xả thẳng góc phải màn hình bên gây nóng màn hình.",4,Đã dùng khoảng 2 tháng,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56849860,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",sản phẩm dùng tốt,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56762907,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",E mới mua được mấy ngày. Mà mới bật máy lên cỡ 5p là nó nóng kinh khủng. Giờ liên hệ đmx kiển tra được không ad,3,Đã dùng khoảng 6 ngày,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56740068,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Mới dùng nên mọi thứ thấy ổn.,4,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56724766,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Win dung ko tien,3,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56715069,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",Tốt nhen.,5,Đã dùng khoảng 3 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-56440523,thegioididong,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)","Truy cập nhanh, màn hình hd sắc nét",5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
r-58844931,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Hôm nay mới vào xem mọi người đánh giá. Máy tụt pin nhanh thật sự. Cứ nghĩ là do mình dùng nhiều. Nhưng chỉ dùng office mà đc lúc đã hết sạch pin rồi,3,Đã dùng khoảng 4 tháng,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58634994,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Có cách nào giảm tụt pin nhanh kh ạ,4,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58596036,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Pin tụt nhanh quá phải làm sao ạ,3,Đã dùng khoảng 2 tháng,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58404733,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Có hổ trợ Wifi derect không add,3,Đã dùng khoảng 5 tháng,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58401162,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Pin tụt nhanh quá,3,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58398119,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Pin tụt nhanh quá. Dùng gg meet mà hơn tiếng đã hết pin,4,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58323849,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Tôi mới mua 5 ngày nhưng thấy tuột pin nhanh quá xin cách khác phục,3,Đã dùng khoảng 5 ngày,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58246875,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",bin tuột quá nhanh mua đc 5 ngày,4,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58184397,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)","Em sài khá ổn , em thấy tuột pin nhanh quá . Bên mình hỗ trợ cho em với",4,Đã dùng khoảng 3 tuần,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-57900500,thegioididong,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",sao máy mau tụt pin quá,4,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
r-58496464,thegioididong,Unknown,mua cả năm giờ mới đánh giá. mình rất hài lòng với sản phẩm ở ĐMX. hiện tại mình nâng lên win 11 pro rất ok,5,Đã dùng khoảng 8 tháng,https://www.thegioididong.com/laptop/acer-aspire-lite-al16-51p-596h-i5-nxkwzsv002?utm_flashsale=1
r-57259313,thegioididong,Unknown,"Ngày 29/6 tôi có mua chiếc Laptop HP 240 G10 Laptop HP 240 G10 i5 1335U/16GB/512GB/Win11 9H2E4PT tại TGDD Âu Cơ, trải qua hơn 1 tháng sử dụng mạng hình hiện lên những vệt sáng như hình đính kèm  Quá trình sử dụng rất cẩn thận không làm rơi hay va chạm/cấn...Vui lòng cho tôi biết chính sách 1 đổi một như thế nào.",1,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/hp-240-g10-i5-9h2e4pt?utm_flashsale=1
r-58367275,thegioididong,Unknown,"Mới hết bảo hành là chết main, sản phẩm tệ",1,Đã dùng khoảng 7 tháng,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa?utm_flashsale=1
r-58330952,thegioididong,Unknown,Màn hình có tình trạng sáng ở góc khi gập màn hình mong được tư vấn,4,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/acer-aspire-lite-16-g2-al16-52p-76du-i7-nxj2ssv005?utm_flashsale=1
r-58580220,thegioididong,Unknown,máy mới mà xài 3 tiếng hết pin rất tệ và chán luôn á,1,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa?utm_flashsale=1
r-58641698,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Chuột sài đc 5 bữa nó nhảy loạn sạ,4,Đã dùng khoảng 7 ngày,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57327350,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)","Mới mua chưa được 1 tháng mà bị dính chuột trái, chuột tự chạy loạn cả lên. Chán",2,Đã dùng khoảng 3 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57279746,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Ổn nhưng pin yếu quá,3,Đã dùng khoảng 4 tháng,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57263772,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Ổn,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57154254,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Ok,4,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57151476,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)","Máy chạy nhanh, mượt, cảm biến vân tay tiện dụng, nhất là vói Windows 11, nói chung sử dụng văn phòng, game nhẹ, lướt web tốt. Đáng mua",5,Đã dùng khoảng 2 tháng,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-57107137,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Máy mới mua về chưa sài gì nhiều thì chuột giật chạy lung tung tắt máy mở lên vẫn vậy đem ra kiểm tra nhân viên bảo máy tầm trung nên nó như vậy chịu khó sài nói thế chịu luôn,1,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-56798260,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Máy mua đc 1 tuần lỗi ghi âm rè lúc đc lúc ko. Mang máy qua bảo hành gọi tổng đài thì trả lời hời hợt báo lỗi win mà win bản quyền.,2,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-56750262,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",Ok,5,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-56749282,thegioididong,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)","Mua máy được 2 tuần nhưng toughpad hay bị lỗi, máy mở mật khẩu xong đen thui",3,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w
r-58605971,thegioididong,Unknown,Ổn nha,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn?utm_flashsale=1
r-57952130,thegioididong,Unknown,Trừ pin cực yếu ra thì mọi thứ đều ổn,5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn?utm_flashsale=1
r-58017994,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Mình muốn gửi máy để vệ sinh và tra lại keo thì bên mình có hỗ trợ không hay phải tự mang lên hãng ạ,5,Đã dùng khoảng 1 năm,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-57628804,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Máy hay lag dù chỉ sử dụng office là chủ yếu. Loa nhỏ. còn lại ok, k có gì đáng nói. Vỏ dễ bám bẩn.",4,Đã dùng khoảng 9 tháng,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-57132204,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Em xem mô tả và nghe cả nv tư vấn là chạy photoshop được mà về dùng pts cứ bị đứng, xong 1 hồi out luôn app dù em thường xuyên dọn rác và còn tắt các cửa số k liên quan khác rồi mà vẫn bị. Buồn thực sự",2,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56994026,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Máy dùng khá là ok, màn hình đẹp.Chỉ tệ cái là chỉ cài được win 11 nên nhiều lỗi vặt từ hệ điều hành.Win 10 hết cho cài rồi.",4,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56866236,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Đã mua em này, đổi từ macbook m1 qua, sài thấy màn hình đẹp nét, cấu hình mạnh .",5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56742645,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",nice,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56570273,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Mình có thể dễ dàng mang theo máy đi học, đi làm hay đi cà phê mà không cảm thấy nặng nề. Máy cũng được trang bị nhiều cổng kết nối đa dạng, giúp mình kết nối với các thiết bị ngoại vi khác một cách dễ dàng. Màu sắc hiển thị rực rỡ, sống động, độ đen sâu và chi tiết hiển thị sắc nét. Nhờ vậy, mình có thể tận hưởng những bộ phim bom tấn hay những tựa game yêu thích một cách trọn vẹn nhất. Phục vụ của nv bán hàng cunxg khá nhiệt tình nha.",5,Đã dùng khoảng 6 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56440876,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Máy tốt trong tầm giá,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56437455,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)","Máy khởi động nhanh, màng hình đẹp, chạy không thấy bị nóng",5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-56164137,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Wifi kết nối chậmLoa nhỏK có tổ hợp đèn bàn phím bất tiện cho người dùngkhông bật được đèn bàn phím,1,Đã dùng khoảng 6 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55915527,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Tốt,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55777868,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",sao mình không thể kết nối wifi được vậy ạ,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55599766,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Mơi thi thây ổn..tg nua se danh gia them ạ,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55549185,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",máy xài rất tốt,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55486652,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",Máy đang bị lỗi loa bảo hành lâu,1,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-55474107,thegioididong,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11)",loa nhỏ chạy chậm lâu lâu k nhạy một trải nghiệm tệ đáng nhớ,2,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w
r-57357905,thegioididong,Unknown,Tác vụ văn phòng tốt.mua đúng ngày cuối giảm giá hỗ trợ vùng bão lũ máy còn 8tr900,5,Đã dùng khoảng 3 ngày,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at?utm_flashsale=1
r-58642266,thegioididong,Unknown,Tui dùng hơn 1 năm rồi. Thấy cũng ok. Tại sinh viên mới ra trường không dùng gì nhiều,4,Đã dùng khoảng 1 năm,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at?utm_flashsale=1
r-58095765,thegioididong,Unknown,Máy xài ok. Nhanh. Nhân viên nhiệt tình,5,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/laptop/acer-aspire-7-a715-76-53pj-i5-nhqgesv007?utm_flashsale=1
r-58026961,thegioididong,Unknown,tốt,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/laptop/acer-aspire-7-a715-76-53pj-i5-nhqgesv007?utm_flashsale=1
r-58491249,thegioididong,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11)","đi pin nhanh như điện. dự báo thời gian còn lại của pin nó ảo thôi rồi. máy như bị mát, cắm sạc bị giật điện như rò điện.",2,Đã dùng khoảng 4 tuần,https://www.thegioididong.com/laptop/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w
r-57644246,thegioididong,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11)","mới mua chưa được 1 ngày check thì chai 6% pin trong khi check máy mới khác bình thường , hàng tự đưa ra bọc bằng bao bọc thực phẩm chứ không phải là niêm phong của asus tgdd làm ăn kiểu gì vậy",2,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/laptop/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w
