review_id,review_text,rating
3881,máy dùng khá mượt. máy chiến game ổn định. cảm biến vân tay nhạy... pin cũng không tụt gì mấy. camera thì khỏi phải bàn.... trong tầm giá này vẫn mua được mặt lưng bằng kính còn máy thì hơn 10tr đồng vẫn full nhựa đấy thôi.... đòi hỏi chi nhiều với tầm giá này,5
3882,mưa samsung a70 được 4 ngày. có những trãi nghiệm như sau để chưa sẽ đến mọi người 1. ram 6gb sài rất mượt . chơi game vậy full cấu hình vẫn không lấy 2. pin 4500mh. tuy là 4500mh. nhưng chỉ vừa đủ với cấu hình của máy. nghe gọi. lươ t fb.zalo các kiểu thù sài được tầm 10h 3 . camera của samsung thi mn cũng biê t rô i . chán lắm. 4. loa vừa đủ nghe. sạc 25w thi bao nhanh rồi . cuối cùng vẫn tốt trong tầm giá,4
3883,ma y tô t ma sao mo i ngươ i chê nhiê u thê . mơ i mua nay đa gia m 400k rô i.,5
3884,"máy đẹp,pin khá trâu, sạc 2h đầy, tính năng không nhiều như oppo nhưng bù lại giá rẻ cấu hình cao, chơi game nặng không lag.đặc biệt nhân viên rất nhiệt tình.",5
3885,"nói là sạc nhanh. mà sạc 4h chưa đầy pin, màn hình k nhạy,nhiều khi gõ 3 4 lần mới dc, camera độ phân giải cao mà chụp hình quá tệ",1
3886,"test về a51 hàng cũng ngon , xài vẫn ổn tuy nhiên xài mau nóng máy quá với lại máy hay đứng",4
3887,máy sử dụng khá tốt nhưng cho mình hỏi để bật chế độ chụp liên tục cho camera thì làm thế nào,5
3888,khá ổn trong tầm giá . điểm duy nhất k tốt là vân tay k nhạy và mình k thích vỏ ốp cứng,4
3889,pin xài lâu mà k nóng máy sạt nhanh gê..camera khá là ok.. đáng đồng tiền bát gạo,5
3890,mới mua đc 10 ngày ở tgdđ đổi cái thứ 2 rồi mà cảm biến vân tay quá tệ.lúc nhận đc lúc ko.mong đc sự chia sẻ từ các bạn gặp trường hợp như mình,2
3891,"sảm phẩm rất tuyệt mọi người ạ , pin rất trâu , chơi game thì hg nóng như nhiều người nói , chỉ ấm chút à , bao mượt luôn , loa thì lớn lắm chứ hg như nhiều người nói loa nhỏ , chỉ có điều về mạng 4g thì nhiều khi kết nối yếu , chơi game muốn chuyển qua 4g thì nhiều lúc rất yếu , tắt nguồn khởi động lại thì nó mạnh trở lại hg biết bị gì nữa nhưng theo mình thấy thì như thế là tuyệt rồi",5
3892,sản phẩm xài qua ngon trong tầm giá. mọi người nên mua . đt chỉ để lượt fb cho nên ko biết có chơi game mượt hay không.,5
3893,"máy note20 chụp hình đẹp, màn hình theo mình thấy rất tuyệt vời. pin dùng trâu bò cả ngày. nói chung đáng mua trong tầm giá sau khuyến mãi.",5
3894,mình lúc dùng vân tay bật lên thì hay bị tối màn hình phải bật lại lần nữa mới sáng lên đc. máy hay bị giật lag lúc bật qua màn hình tắt tag ứng dụng. máy thì dùng ok ngoài 2 cái đó ra,4
3895,máy màn hình kém. mới dùng mấy ngày mà đã bị hở sáng màn hình và bóng mờ rồi. đã trả lại máy sau mấy ngày sử dụng.,1
3896,camera trước 32mp mà còn k bằng con a50. màn hình quá nhòe quá thất vọng khi bỏ ra 8tr để mua.,1
3897,"mới mua được 1 tuần quá thất vọng,vân tay cùi chục phát được 1 2 phát.pin trâu.mỗi tội vân tay quá tệ thua xa a8 star",1
3898,không nên mua máy này tệ lắm 1. thường không nhận thẻ nhớ. 2. pin đi rất nhanh xem youtube khoản 1h. 3. bắt sóng điện thoại rất kém gần như mất liên tục. ...,1
3899,"máy ngon, pin trâu, mọi chức năng đểu ổn định. khoảng 6 7 triệu mua redmi note 9 pro là hợp lý nhất.",5
3900,"máy mượt pin trâu cam đẹp,xạc hơi lâu 1 chút nhưng ko sao, nhân viên nhiệt tình !",5
3901,"tôi mới mua hôm qua, thấy đt dùng mượt,camera ổn trong tầm giá,xem phim dc,lướt web ok...tôi ko chơi game nên cảm nhận v... cám ơn anh nhân viên đã nhiệt tình trong tư vấn hỗ trợ tôi...",5
3902,sao 1 tháng sử dụng thì máy kết nối mạng rất là chậm. hay tuột sóng mạng di động. ra tiệm kiểm tra thì nói vẫn bình thường. nhưng về nhà lại tiếp tục bị tình trạng như vậy,1
3903,tốc độ sạc nhanh thì khỏi phải bàn tới rồi. công nghệ màn hình nhìn là đã siêu xịn xò luôn. chip snap thì mình chơi pubg với lq chưa hề có tình trạng giật lắc. quá ổn định. đáng đồng tiền mua,5
3904,mua cũng được 3 tháng rồi mấy còn chạy mượt chụp hình khá ok . chấp lun 6s plus . mấy rất ổn định .,5
3905,"màn hình xem nhức mắt, máy có pin lớn nên mà và đại. không có ghi âm cuộc gọi. như nhiều đt tàu giá rẻ khác là nó quảng cáo.",3
3906,"có tiền thì hết hàng,có hàng thì hết tiền. website có hàng mà các shop fpt ,tgdd k có. thứ 7 chủ nhật bán 8290k còn các ngày khác lại bán 8990k. xem 3 tuần liên tục thấy thế.",5
3907,"máy đẹp chụp hình siêu nét, sefile siêu đẹp, đáng đồng tiền bát gạo bỏ ra, nhân viên tgdd tư vấn nhiệt tình vui vẻ, cảm ơn tgdd!!",5
3908,"cam ứng khong nhay góc dưới màn hình, màn hình không đủ sáng để dùng vào ban ngày",1
3909,đây là chiếc đt tui hài lòng nhất từ trước tới nay!!,5
3910,đt đẹp chơi game ổn ht xẫy lun.,5
3911,"thiets kế đẹp pin thì tụt hơi nhanh, cử chỉ màn hình tắt vẽ chữ o để bật camera k hoạt động",3
3912,điện thoại rất tuyệt chơi game mượt nói chung là rất ok trong tầm giá tôi rất thích,5
3913,mua samsung a70 đê choi game lien quân là sai lam nhất trong đời.giật lác bà cố.nhieu khi tự chạy luôn.vs lại máy bat song 4g yếu nhớt...tháy đẹp mà choi game thất vog quá?????,1
3914,sản phẩm không có tai phone kèm theo. mới mua tặng mẹ mình.mình k trực tiếp dùng nhưng thiếu tai phone thì k thể chấp nhận được,1
3915,giải thích hộ giùm cái. tôi rất bực mình vì tgdd làm ăn như quần điện thoại tui mua hôm 12 8 là mua mới chứ không có mua lại nhưng sao trong bộ sưu tập ảnh xoá lại hiện ra hình mất đi 55 ngày rồi giải thích hộ cái,1
3916,em mới mua 2 ngày mỗi ngày em không chơi game chỉ lướt fb rất ít chỷ yếu là mess . còn lại thì e tải khoản 15 apps khác nhưng ko dùng mà pin hao rất nhanh nửa chưa đc nuaqr ngày đã mất hơn nửa pin . buồn thực sự. ko biết f là con máy này lỗi ko,2
3917,máy bị đơ. cảm ứng ko nhạy. nhảy lung tung. đang xem cái này tự động nhảy sang cái kia cái nọ,1
3918,5 cho nhân viên tgdd máy mình bị lổi có viền sáng quanh màn hình mới được đổi hôm qua rất ưng ý....những sau 1 ngày sử dụng giờ nó lại phát sinh lổi củ như máy trước nhưng có vẻ nặng hơn cái trước ánh sáng quanh viền sáng hơn và rộng hơn giờ có cách gì giải quyết được vấn đề này hả các bạn bên tgdd chứ như ri mất thời gian quá,5
3919,tuyệt vời. người việt nam ưu tiên dùng hàng việt nam. dù còn có điểm chưa ưng ý nhưng khó mà đòi hỏi cao với điện thoại ở mức giá này được.,5
3920,hôm nay vào tik tok bị đứng và đơ reset máy ko đc xoá đi tải lại cũng ko được không biết bị sao nữa,4
3921,theo tôi thì thua ip một bậc còn bin thì hơi kém chút nhưng ko nhìu rùng được.giá thì chỉ tầm 15 đến 17 tr thì t mới xuống tiền ko thì rùng ip vì máy chỉ đực giá nv ko hơn được bán theo giá đề suất thì chỉ có ế.,3
3922,mua máy được 2 ngày. sạc 2 lần. lần nào cắm sạc máy cũng bị nóng. như vậy có phải pin bị lỗi không? mọi người cho ý kiến với. thất vọng quá,1
3923,nhân viên thế giới di động bầu kim chung đông anh vừa cài đặt xong. test thử máy đơ luôn cảm ứng. một lúc sau lại bình thường. tạm trả lại do không có thời gian chờ test cái khác.,1
3924,máy dùng cũng tốt nhân viên nhiệt tình mỗi tội máy để qua đem sao lại bị tụt pin 4.5,4
3925,máy hay bị treo cảm ứng ko nhảy và quảng cáo nhiều qua.camera đep những hay bị kêu rớt rệt khi thụt xuống.nói chung tâm dc,2
3926,mua thág 9 2019 . 137 2020 đã lỗi vào wifi treo máy còn lại mọi thứ ok. gọi video camera mờ tịt,3
3927,xài được.cảm nhận thời gian đầu tốt.phản hồi máy khá tốt máy ít nóng. nhân viên nhiệt tình.,4
3928,máy e mua đc 3 tháng sạc pin nhanh ngày sạc 1 lần nhưng bắn free fire còn bị đứng mãi,5
3929,máy khá tốt. giá vừa túi sinh viên. chơi game mượt nhân viên tư vấn vui vẻ nhiệt tình,5
3930,máy cũng ok .sài vài bữa thử định mua con a50 nhưng sài loại nào cũng dc do người dùng cả .,5
3931,"mướt mườn mượt, camera với kháng nước hơi kém tí. còn nội thứ đều oki. còn bền hay ko phải dùng 1 thời gian mới biết được....",4
3932,mơ i mua đc 14 nga y .gia ok.máy sa i ngon la nh ca nh đa o..cho 5 sao ....tui la phan trung tha nh vơ i hãng samsung nên sa i râ t nhiê u đồng máy r nên co kinh nghiê m....đa nh gia mư c tô t...,5
3933,sao em mua về qua sáng đêm không sài mà tốn đi 4 pin dạ ạ.còn lại thì sài ok lấm ạ.chỉ pin thôi,5
3934,sao mình chs game nó bị giật giật ko đc mượt vậy có mang đi đổi ko chứ mình mua .,1
3935,mình mới mua đk 3 ngày pin thì mau tuộc lước face thì ưa bị văn ra.chơi game thò chữ k rỏ,3
3936,mọi thứ điều tốt chỉ có pin tụt nhanh quá mỏng sẽ sớm khắc phục nói chung vậy là tuyệt vời,4
3937,"máy cầm hơi nặng vì pin 4500mah, màn hình đẹp và trong. cấu hình mạnh hơn mình nghĩ, chơi game cực kỳ mượt mà. thấy mọi người bảo nóng máy nhưng mình thấy chỉ ấm đôi chút khi chơi những tác vụ nặng, máy làm mát rất nhanh do có tản nhiệt bằng chất lỏng. con máy quá ngon trong tầm giá",5
3938,"sau 1 tháng mua và sử dụng, mình có một vài nhận xét máy rất nhanh hụt pin, mặc dù không xài hoặc để qua đêm thì máy bị hao pin khá nhiều máy nhanh nóng mặc dù không chơi game đôi khi có hiện tượng lag, không cảm ứng được. hi vọng store sẽ có hướng hộ trợ giúp mình. xin cảm ơn !",3
3939,mi nh sa i con na y 3 tha ng rô i..hô i mua 13.990.000d. no i chung la câ u hi nh ma nh chơi game không lă c. ma ng hi nh cu a đt na y bao đe p..co n pin thi trâu cư c ky . ca m biê n vân tay nhanh. chi co ca m biê n tiêm câ n chưa ngon lă m..ca c ba n sa i va i nga y tă t nguô n 1 lâ n ba o đa m không bi lô i gi hê t..râ t tuyê t vơ i.. samsung la sô 1. cân hê t ca c ư ng du ng trong chplay..ios la m sao la m đươ c..nê u ios thử cân cả kho tiện ích như chplay xem có mượt ko?,5
3940,"máy sài rất dở,pin kém,camera mờ k chụp được rõ,xài một lúc là nóng máy. thập chí là k làm gì cũng nóng.loa thì nhỏ,có lúc còn k nghe thấy gì.bắt wif kém,mình thấy rất thất vọng về con máy này.",1
3941,sao e sạc pin mà nó bị nóng máy ạ e mới mua được 2 ngày sài pin ok nhưng sạc bị nóng,4
3942,con này để mà nói là ngon thì k hẵn. vì chơi game khá drop fps. pin cx k trâu lắm. nếu các bạn cày game thì 1 ngày sạc đến 2 lần. con này k nóng mấy chỉ hơi ấm chỗ camera thôi. nói chung là ổn trong tầm giá thôi.,4
3943,"lần đầu thử mua máy hãng trung quốc xài mà quá thất vọng, máy chậm rì, lag giật khi mở ứng dụng nhẹ như zalo hay uc, fb dù không cài game nào trong máy, lắp thẻ nhớ vào thư viện 5 tiếng sau vẫn load hình ảnh trên thẻ nhớ chưa xong dù chỉ xài thẻ 32gb,",1
3944,"máy vi vo y19 chất lương trung bình so với tầm giá ,cài đặt chữ lớn nhất mà chữ vẫn còn nhỏ ,ưu điểm là pin lớn ,còn lại thua sam sung với mức giá tương đương .",3
3945,"pin trâu, dùng rất ok, mọi người nên sử dụng sản phẩm này! ưng màu và camera quá đẹp!",5
3946,"mk sài đk 2 tháng dùng rất ok...camera khỏi chê luôn rum lên k bị vỡ ảnh, cam trước thò thụt phát sáng rất đẹp và thời trang, cấu hình ram8 rom128 rất ok tầm giá đấy",5
3947,mới sài được 4 ngày cũng thấy ổn chơi game khỏi bàn. pin trâu. sạc nhanh. điểm k thích là vân tay có lần chạm k được. nói chung trong tầm giá vậy là sài quá ngon rùi..,5
3948,máy mình vừa mua đc 2 tuần. gọi zalo hoặc mess đầu bên kia ko nghe gì. đã thử xoá ứng dụng đi và tải lại. chỉ mjnh cách khắc phục,4
3949,"máy chuẩn theo tiêu chí tiền nào của đó. xài lướt wed xem ứng dụng youtube,facebook... mượt.",5
3950,ns chúng trong tầm giá mày ok .... xài mượt vân tay nhạy ... máy đẹp. sát nhanh ... nhân viên nhiệt tình m rất thik ...,5
3951,cho e hỏi e mới ip7plus mấy lần đầu e bật wifi để qua đêm chỉ mất 2 bin nhưng xài được 1 thời gian e để wifi quá đêm mất 30 bin v e có đổi được k ạ e còn đang trong 1 tháng 1 đổi 1,1
3952,"quá chán ,quá thất vọng. pin nhanh hết, camera chế độ chụp đêm ,nét, làm đẹp thua xa 11pro. tóm lại trải nghiệm 3 ngày nay thấy thật sự thất vọng. nhân viên phục vụ nhiệt tình.",1
3953,"sau khi mua 1 cái ok, mua cái thứ 2 cho vk thì lỗi không nhận sim, đã đổi. ưu điểm pin khoẻ, nghe gọi khá rõ, mượt. màn hình to, vân tay khá nhạy nhược điểm máy khá dày, nặng, bắt wifi yếu, máy hơi giật khi lướt web và sd các ứng dụng thông thường, không lưu sđt đc vào sim, nói chúng khá ổn so với giá thành. yêu hàng vn nhất là vsmart, nhưng rất ghét cách làm kiểu asanzo mong sao các sp do vn sản xuất chứa 60 trí tuệ người việt.",4
3954,"là 1 fan của samsung nhưng tôi cảm thấy thất vọng về ẩn phẩm rất nhiều. dù đã đổi máy mới nhưng vẫn bị các tình trạng như sau nhận wifi chậm và hạn chế bán kính. vân tay lúc được lúc không và mất khoảng 2s để nhận diện cả máy cũ và máy mới đã đổi chơi game khoảng 10p có hiện tượng giật, đơ ứng dụng dư thừa quá nhiều. sài mess hoặc zalo kiểu thả nổi vô cùng giật máy, có lúc đơ máy tự tắt nguồn luôn. được cái pin trâu chắc do mới chụp hình cũng gọi là tạm được tầm giá này không hợp lí tí nào . thật hối hận khi mua máy.",1
3955,chụp hình ban đêm ok.góc rộng.chuẩn.phục vụ ok .máy quá đẹp riêng ý kiến tôi .sạc cũng nhanh.,5
3956,"màn hình rỗ vãi ra. nhìn 1 lúc rất đau mắt trong khi mình nhìn đt khác thì không mỏi. chụp ảnh rất tệ. xem video thì cứ mờ mờ kiểu gì ý. màn hd nhưng k như mình nghĩ. pin thì trâu. nói chung là giá rẻ nên chấp nhận thôi. những ai quan trọng màn hình, camera thì k nên mua con này.",3
3957,"pin thì trâu,chơi call of duty bật cấu hình tối đa thì vẫn muốn,lq cấu hình cao thì vẫn mượt như bth,để mày từ tối đến sáng chỉ mất 2 pin thui,màn hình sắc nét,màn hình nhạy,nên mua con này,rất hợp tui tiền,tuy nhiên lâu lâu thoát ra ứng dụng thì màn hình đen,nhưng điều đó chỉ xảy ra đúng chưa đc 1 giấy thì trở lại bth",4
3958,"máy đẹp, chụp hình ổn nhưng pin mau hết và mặt kính màn hình dễ bể lắm, so với các dòng itel đã dùng trước đó. để trong balo thôi mà đi xe từ bình dương qua long khánh nứt nát,không biết vì sao. gõ chữ sms hoặc zalo thì bình thường nhưng trong fb thì bấm chữ này nhảy chữ kia.",3
3959,"rất tuyệt, nhưng hơi đắt, tầm 6tr thì quá ok rồi, máy rất mượt, chỉ mỗi vân tay hơi chậm",5
3960,máy có cam rất tốt chụp ảnh quay phim siêu nét.pin ổn ram 6 gb ô cứng 128 thoải mái dùng không hết,5
3961,"tổng thể máy ổn trong tầm giá cảm biến vân tay nhạy, màn hình hd đủ dùng nếu như bạn không quá quan trọng về độ phân giải. âm thanh to rõ. pin tốt nếu như đã disable google và google assistant. camera cho chất lượng tạm ổn, không xuất sắc, nhưng cũng không tệ.",5
3962,mua con này được 2 tuần mình cũng chơi game hoặc xài nhìu ứng dụng lâu mà ko bị nóng máy khá mượt trong tầm giá. camera thiết kế thì khỏi bàn. mình su dụng nhìu nhưng pin xài cả ngày mới hết. sạc nhanh tầm 50p là đầy.. thấy ko như nhìu bạn bình luận là máy đơ hay tuột bin nhanh.,5
3963,"mình mua được 25 ngay rồi. nói thật mọi thứ rất tuyệt vời không thể chê vào đây được, nhưng cái gì cũng có khuyết điểm của nó cả a51 này có mỗi 1 cái là kết nối bluetooth vơi loa kéo là kém. còn mòn mọi mặt là rất ko.",5
3964,máy nhìn đẹp. mỗi tội chơi game ko tốt thua ss j5.máy bị ám màu. hay bị lỗi phần mềm. nói chung tầm giá 4tr thì nên mua máy khác tốt hơn.,1
3965,dùng 2 tháng đầu thì khá ổn. nhưng đến tháng thứ 3 thấy sản phẩm quá tệ. cảm ứng không ăn. cứ đơ lag liên tục. bấm tắt màn hình rồi bật lên lại được. quá thất vọng. giá rẻ mà hoá ra đắt vì không dùng được. vinsmart nên xem lại.,1
3966,máy dùng hơi chậm.dùng lâu nóng cảm giác như dung lượng pin k đc như đánh giá e mới mua máy đc 1 tuần tại tgdd bây giờ em mang qua bán lại sản phẩm thì mất bao nhiêu ạ,4
3967,sảm đẹp sang pin trâu. mọi thứ đều rất ok sau khoảng 1 tháng sử dụng. sản phẩm tầm trung đáng mua,5
3968,vừa túi tiền . đẹp chất lượng màn hình tràn viền nhà sản xuất nên phát triển thêm camera trước.,5
3969,"màn hình kém,phản ứng chậm với các loại mở khóa. tóm lại ko đúng với giá tiền.tốc độ kém,máy yếu. nói chung là giá trên trời",1
3970,"mình mua sử dụng khoa ng 20 ngày, đánh giá theo cá nhân sử dụng 1 camera thì chụp ảnh ngày và đêm và quay phim không bằng a71 vì cam chính chỉ có 48mp không bật chế độ super steady . 2 chơi các thể loại game thì mượt không bị lag mình mở full mọi chức năng , 3 về pin thì nếu chơi game online và lướt fb,zalo..liên tục thì được 6h, sạc nhanh thì mất 1h15 1h25 từ 15 .sạc và sử du ng thì pin ko nóng, còn i t chơi game và fb,zalo thì đươ c 8h, cũng có lúc pin tụt như tụt quần mình ko hiểu tại sao ko chạy ngầm ứng dụng 4 cảm biến vân tay thì khá ổn cảm biến quang học ,mình không dùng cảm biến khuôn mặt.cảm biến màn hình thì ko được nhạy khi sử dụng đồ họa. 5 xem phim và youtube thì khá ổn nói chung phù hợp chơi game thôi, còn các tính năng khác thì chán lắm.",3
3971,máy này chỉ nên mua làm máy phụ thôi với các chức năng cơ bản chứ xem video hay nghe nhạc màn hình hiển thị kém loa rè dù để mức nhỏ chán samsung thật,2
3972,"máy chơi liên quân, hay bắn call of duty mobile hay bi giật, đặt biệt là khi combat tổng, camera xấu , còn lại thì tạm đc",2
3973,"nói chung về pin thì ok chơi game thì ko biết có phải mình tháo tác nhanh quá khiến máy giật ko , có lúc nó hơi giật. ko biết là do game pubg hay do máy mà bấm vào x ở góc màn hình để tắt kho đồ các kiểu ,mà bấm mãi ko đc phải dùng đến phím của máy mở trình duyệt thì mình có lưu icon web ở td bấm cái là vào , vậy mà có lúc bấm mãi ko đc phải mở tab mới, mới bấm đc",3
3974,"thiết kê cáp sạc mình thấy hơi lỏng, tai nghe mang vào đau lỗ tai hay bị rớt ra. chụp hình cam sau thì ok, nhưng cam trước phải nói là vô cùng tê và ảo. chụp xóa phông thì làm mờ ko đồng đê u nhìn râ t kì. ma u să c màn hi nh đẹp và rực rỡ, mượt ma . pin xài đc hơn 1 ngày. nói chung trải nghiê m kha ok có điều cam trước xấu quá xấu.",4
3975,đt tốt..loa lớn bề ngoài đẹp.. nói chung là ưng lăm pin cực trâu sài tầm 2 3 ngày là ok..,5
3976,mới mua hòi hôm qua mà thấy bắt wifi yếu quá chiệu không được không biết mấy bạn khác có bị giống mình không,3
3977,"sản phẩm mình mua là đã sữ dụng nhưng dùng rất tốt, sản phẩm dùng từ tháng 1 tới giờ, pin rất cầm, camera khỏi nói!",5
3978,"bình thường tôi chỉ thích mua máy qua sử dụng để khỏi đóng thuế nhưng bưa này máy củ giá thấp hơn máy mới có 100k nên tôi mới mua máy mới. tôi tháy máy chạy tốt, lâu lâu có lên chơi game mu lúc rổi nói chung chạy ổn. tôi chưa thử máy gióng dân đam mê game vừa chơi vừa cấm sạt cho máy bóc khói có bị đơ hay không nên chưa cho 5 sao",4
3979,mới mua lúc sáng . máy dùng rất tốt. chơi game là mở max cau hình ko nóng ty nào. cảm biến vân tay nhay vừa chạm là mở. máy rất ngon trong tầm giá...,5
3980,"hiệu năng rất ok, mượt mà, chơi game tốt, không giật lag. chỉ có vấn đề pin dung lượng 4000 mà tụt hơi nhanh, nhưng vẫn đáp ứng ngày sử dụng , được cái sạc nhanh đầy, cam chụp bình thường thì đẹp rất ok nhưng khi dùng videocall qua zalo hoặc mess thì rất mờ. nói chung tổng thể sản phẩm này dùng tốt trong tầm giá.",4
3981,nghe gọi rõ. nhưng phát ra loa ngoài to hơn loa trong mặc dù ki bật loa ngoài. nên ai muốn nghe to hơn thì quay ngược điện thoại lại nhé. nhạc chuông chỉ có 5 kiểu. ko hay và hơi nhỏ. pin bình thường. 2700 mah nhưng cũng ko trâu lắm. đèn pin sáng,3
3982,ủa cho em hỏi là iphone 7plus chính hãng của tgdd là không có loại 64g hay 128g dạ ? hay là nó độc quyền 32g à . còn mấy cái 7plus g cao là hàng nhái hay sao ? tại em ra tgdd kiếm mà chỉ có 32g thôi nên mua luôn giờ thắc mắc lên hỏi,5
3983,"mua tặng không được dùng nên không biết đánh giá như thế nào, chỉ biết người được tặng rất thích, nên mình cũng hài lòng.",5
3984,sau 1 thoi gian su dung nhuoc diem lon nhat o con nay la mat lung de tray xuoc. voi cau hinh cung binh thuong so voi gia hon 9 trieu thi hoi chat. camera 32p cung khong duoc net lam anh chup bi am vang. van tay sau khi cap nhat lai dung cung tam duoc voi lai mo khoa khuon mat hoi lau...,3
3985,mới mua 5 ngày nhưng mà vào game nhẹ lúc thoát ra là bị đơ 3 giây mới thoát ra đc,3
3986,giá cả ko hợp lý! camara dỡ tệ! ánh sáng màn hình thì yếu. quảng cáo cho cố! mua con tầm giá đó ssa50 thì ngon hơn!,1
3987,mới mua 3 ngày dùng rất thích.máy pin khỏe.chơi game rất mượt bị và nóng ơ mức bình thường,5
3988,"máy cấu hình khỏe, chơi lq max cấu hình k nóng. mọi thứ đều ok, trừ cái camera k tốt như mong đợi nhân viên tư vấn nhiệt tình",4
3989,chụp hình không đc đẹp như realme3 nữa pin nhanh hết chơi game liên quan compat lag quá đứng im cho người ta đánh ....3 cái đó thôi là thấy không hài lòng rùi...,2
3990,"hầu hết mọi thứ đều ổn, trừ wifi bắt hơi yếu, sóng di động ra đến rìa ngoại thành là còn 1 vạch, nháy đúp mở màn hình chưa thực sự nhạy",4
3991,sạc pin siêu tốc nhưng tuột cũng siêu tốc. cảm biến vân tay lúc được lúc không. chơi game online thì lag. uổng 9tr.,1
3992,sài ngon thật camera trước chụp ảnh đẹp mà mõi tội sử dụng app video call thì bị mờ và tối thui.,4
3993,máy thì ok cấu hình tốt chs game mượt nhưng màng hình hơn tối nhân viên phục vụ nhiệt tình,5
3994,tự động cập nhật lên androi 10 chụp ảnh mất lun cam góc rộng mất nhìu thứ khác nx quá thất vọng,3
3995,"mọi chức năng ok trừ camera lưu hơi chậm khiến ảnh chụp bị nhòe nhưng tạm ổn so với giá, cảm ứng mượt, mở mật khẩu bằng số còn nhận diện hơi chậm, nói chung là tạm",4
3996,m xài dc 1 tuan.nói chung là ok chỉ có pin là k kéo lâu mặc dù m k chơi game cấu hình mạnh...m thix chụp hình nên máy này chụp hình m thấy quá ok...còn sự bền vững cũng phải xem time nữa..nhưng mình cho 5 k hẳn là chất lượng máy mà là do 1 phần chị nhân viên trong tgdd quá ok...m còn nhớ c đó tên hấn á...nc dễ thương gần gũi và thân thiện nữa...,5
3997,"máy ổn, xài tốt mọi thứ, có 1 quả pin là hơi tệ, màn 120hz mà dùng thì tầm 15h hết pin. mong bản nâng cấp.",5
3998,"mọi người dùng s20 cho em hỏi với. khi mở video hay ca nhạc đại loại là âm thanh có bị dung máy, cầm máy cảm thấy âm thanh dung rất mạng ở phía sau lưng máy ko ạ. em mở 1 2 volum cũng vẫn bị như vậy. có phải máy bị lỗi không ạ",3
3999,"mua chạy grab mà toàn báo định vị yếu ko làm ăn đc gi, rõ chán, bán lại thì lỗ tụt quần",2
4000,"hua xa realme 5 pro chỉ đc mạnh lúc ms mua.sau khi xài 3 tháng thì thấy như sau,điều 1 loa ổn ok bình thường,thiết kế đẹp nặng,nhưng khi chơi game thì chơi 1 ván tầm 16phút thì máy bất ngờ nóng trên 40 độ c chụp 2,3 bức hình cx thế,khuyên các bạn đang có ý định mua thì ko nên,đợi realme 6 hoặc realme 5 pro",1
4001,"sau 3 tháng sử dụng, cá nhân mình thấy không có gì để chê cả, do hãng đã gắn chip snap 855 cho máy trên nền giá chỉ bằng 1 nữa máy flagship hiện nay là điều quá tuyệt vời, nên việc cắt giảm camera cũng như cảm biến vân tay và khuôn mặt chưa thật sự tốt cũng không có gì đáng lo ngại. mọi người nếu muốn có 1 máy hiệu năng tốt nhanh mượt cân mọi game bật full cấu hình với giá cực rẻ thì samsung s10 lite ko làm bạn thất vọng !!! với tầm giá này bằng một nữa flagship mà mọi người đòi hoàn hảo thêm camera xịn, vân tay siêu nhạy và các thứ điều chuẩn thì thành ra các dòng máy flagship giá 20 triệu trở lên ai mà mua nữa mấy bạn !!!",5
4002,"dán keo tại tgdd có bảo hàng k ạ, mới mua dán ở tgdd về thấy xấu quá ạ keo muốn bung rồi",1
4003,"máy dùng ngon, mượt mà, pin khỏe mình xài cả ngày vẫn ok quá đi. mình rất thích. mình rất yên tâm mua hàng ở đây vì là hàng chính hãng, lại được bảo hành tới 1 năm. đã thế chụp ảnh xóa phông rất đẹp và nghệ thuật. hi hi",5
4004,"mới mua máy được 3 ngày. máy thiết kế đẹp, dùng mượt mà, máy có loa kép nên âm thanh phát ra khá to và êm tai, còn về khoản pin thì sạc hơi lâu",5
4005,"máy phù hợp trong tầm giá, với mặt lưng bằng kính sang trọng, thiết kế rất đẹp. camera tốt, chế độ chụp đêm giúp chụp rõ chỉ tiết. mình chơi liên quân bật max setting, fps cao vẫn ổn, mặc dù đôi lúc vào combat hơi giật lắc và 1 phần do ảnh hưởng tốc độ mạng. màn hình không khuyết điểm giúp mình có trải nghiệm tốt hơn, camera thò thụt nhạy. về vân tay cảm biến thì đôi khi hơi chậm. nói chung là máy đáng mua. bên dưới là hình ảnh mình chụp với chế độ đêm.",4
4006,bắt wifi kém lắm mn ạ. bị lỗi nghe gọi tùm lum hàng việt nam mà thua hàng tq. thất vọng quá.,2
4007,"xem đánh giá chê quá nhiều mà mình vì thích cái kiểu máy và cái camera nên cứng đầu mua và kết quả quá chán... nhất là cảm ứng nhảy lung tung và có khi nhấn không ăn,đánh chữ rất bực mình...camera thì tạm đc, k phải quá đẹp gì, đc mỗi cái chụp góc rộng thôi.với số tiền bỏ ra không đáng tí nào. khuyên mn k nên mua.thất vọng",1
4008,máy sài rất tốt,5
4009,máy đẹp pin khoẻ cam ok k có lỗi lầm gì . pin dùng thoải mái 1 ngày k lo nghĩ ok,5
4010,"sản phẩm dùng tốt trong tầm giá,camera tạm ổn trong tầm giá selfie đẹp , cấu hình mạnh.nói chúng là đáng mua",4
4011,máy dùng thường xuyên bị đơ màn hình .khá là khó chịu .hỏi bên bảo hành thì kêu ko xác định đc lỗi,3
