review_id,sent_idx,sentence,aspects,sentiments
1383,0,Unknown - Ổn nha,['general'],{'general': 'Neutral'}
1384,0,Unknown - Trừ pin cực yếu ra thì mọi thứ đều ổn,"['battery', 'general']","{'battery': 'Negative', 'general': 'Positive'}"
1385,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mình muốn gửi máy để vệ sinh và tra lại keo thì bên mình có hỗ trợ không hay phải tự mang lên hãng ạ",['others'],{'others': 'Neutral'}
1386,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy hay lag dù chỉ sử dụng office là chủ yếu. Loa nhỏ. còn lại ok, k có gì đáng nói. Vỏ dễ bám bẩn.","['performance', 'features', 'general', 'design']","{'performance': 'Negative', 'features': 'Negative', 'general': 'Neutral', 'design': 'Negative'}"
1387,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Em xem mô tả và nghe cả nv tư vấn là chạy photoshop được mà về dùng pts cứ bị đứng, xong 1 hồi out luôn app dù em thường xuyên dọn rác và còn tắt các cửa số k liên quan khác rồi mà vẫn bị. Buồn thực sự","['performance', 'ser&acc', 'general']","{'performance': 'Negative', 'ser&acc': 'Neutral', 'general': 'Negative'}"
1388,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy dùng khá là ok, màn hình đẹp.Chỉ tệ cái là chỉ cài được win 11 nên nhiều lỗi vặt từ hệ điều hành.Win 10 hết cho cài rồi.","['general', 'screen', 'features']","{'general': 'Positive', 'screen': 'Positive', 'features': 'Negative'}"
1389,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Đã mua em này, đổi từ macbook m1 qua, sài thấy màn hình đẹp nét, cấu hình mạnh .","['screen', 'performance']","{'screen': 'Positive', 'performance': 'Positive'}"
1390,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - nice",['general'],{'general': 'Positive'}
1391,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mình có thể dễ dàng mang theo máy đi học, đi làm hay đi cà phê mà không cảm thấy nặng nề. Máy cũng được trang bị nhiều cổng kết nối đa dạng, giúp mình kết nối với các thiết bị ngoại vi khác một cách dễ dàng. Màu sắc hiển thị rực rỡ, sống động, độ đen sâu và chi tiết hiển thị sắc nét. Nhờ vậy, mình có thể tận hưởng những bộ phim bom tấn hay những tựa game yêu thích một cách trọn vẹn nhất. Phục vụ của nv bán hàng cunxg khá nhiệt tình nha.","['screen', 'features', 'general', 'ser&acc']","{'screen': 'Positive', 'features': 'Positive', 'general': 'Positive', 'ser&acc': 'Positive'}"
1392,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy tốt trong tầm giá",['general'],{'general': 'Positive'}
1393,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy khởi động nhanh, màng hình đẹp, chạy không thấy bị nóng","['performance', 'screen', 'battery']","{'performance': 'Positive', 'screen': 'Positive', 'battery': 'Neutral'}"
1394,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Wifi kết nối chậmLoa nhỏK có tổ hợp đèn bàn phím bất tiện cho người dùngkhông bật được đèn bàn phím","['features', 'sound', 'design', 'others']","{'features': 'Negative', 'sound': 'Negative', 'design': 'Negative', 'others': 'Negative'}"
1395,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Tốt",['general'],{'general': 'Positive'}
1396,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - sao mình không thể kết nối wifi được vậy ạ","['features', 'screen']","{'features': 'Negative', 'screen': 'Neutral'}"
1397,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Mơi thi thây ổn..tg nua se danh gia them ạ",['general'],{'general': 'Neutral'}
1398,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - máy xài rất tốt",['general'],{'general': 'Positive'}
1399,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - Máy đang bị lỗi loa bảo hành lâu","['features', 'ser&acc']","{'features': 'Negative', 'ser&acc': 'Negative'}"
1400,0,"Laptop Asus Vivobook 15 OLED A1505VA - L1341W (i5 13500H, 16GB, 512GB, Full HD OLED, Win11) - loa nhỏ chạy chậm lâu lâu k nhạy một trải nghiệm tệ đáng nhớ","['features', 'performance', 'general']","{'features': 'Negative', 'performance': 'Negative', 'general': 'Negative'}"
1401,0,Unknown - Tác vụ văn phòng tốt.mua đúng ngày cuối giảm giá hỗ trợ vùng bão lũ máy còn 8tr900,"['performance', 'price', 'general']","{'performance': 'Positive', 'price': 'Positive', 'general': 'Positive'}"
1402,0,Unknown - Tui dùng hơn 1 năm rồi. Thấy cũng ok. Tại sinh viên mới ra trường không dùng gì nhiều,['general'],{'general': 'Neutral'}
1403,0,Unknown - Máy xài ok. Nhanh. Nhân viên nhiệt tình,"['general', 'performance', 'ser&acc']","{'general': 'Positive', 'performance': 'Positive', 'ser&acc': 'Positive'}"
1404,0,Unknown - tốt,['general'],{'general': 'Positive'}
1405,0,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - đi pin nhanh như điện. dự báo thời gian còn lại của pin nó ảo thôi rồi. máy như bị mát, cắm sạc bị giật điện như rò điện.","['battery', 'screen', 'performance']","{'battery': 'Negative', 'screen': 'Neutral', 'performance': 'Negative'}"
1406,0,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - mới mua chưa được 1 ngày check thì chai 6% pin trong khi check máy mới khác bình thường , hàng tự đưa ra bọc bằng bao bọc thực phẩm chứ không phải là niêm phong của asus tgdd làm ăn kiểu gì vậy","['battery', 'general', 'ser&acc']","{'battery': 'Negative', 'general': 'Negative', 'ser&acc': 'Negative'}"
1407,0,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11) - Phù hợp cho đối tượng hssv, văn phòng Đáp ứng tốt giải trí, nhu cầu hằng ngày. Chỉ có một điểm cần lưu ý là pin sử dụng không được lâu, chỉ tầm 5 tiếng với tác vụ nhẹ tới bình thường.","['battery', 'general']","{'battery': 'Negative', 'general': 'Positive'}"
1408,0,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - Mình bị lỗi màn hình xanh, đóng băng màn hình không thao tác được, stop code DPC WATCHDOG VIOLATION","['screen', 'performance']","{'screen': 'Negative', 'performance': 'Negative'}"
1409,0,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - Hơi nóng nhưng ngon","['performance', 'general']","{'performance': 'Positive', 'general': 'Positive'}"
1410,0,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11) - ngon",['general'],{'general': 'Positive'}
1411,0,Unknown - Tốt đáng mua,['general'],{'general': 'Positive'}
1412,0,Unknown - Từ lúc mua đến hiện tại thì đang sử dụng laptop này rất tốt,['general'],{'general': 'Positive'}
1413,0,Unknown - sản phẩm chất lượng,['general'],{'general': 'Positive'}
1414,0,"Unknown - Lúc mua thì nhân viên sale bảo máy này rất êm, rất mạnh tôi mới đồng ý mua với giá tiền này.Xài được 2 tháng thì máy liên tục đứng máy, camera full HD mà xài sang ứng dụng thứ ba như Zoom, WhatsApp, Wechat thì rất nhòe.Lúc bán nhân viên tư vấn gói bảo hiểm mấy trăm gì đó, hư là 1 đổi 1 trong 1 năm, không phải gửi hãng và ko phải đợi 15 ngày. Chính vì sự tiện ích này tôi mới mua.Xong ngày 19/9/2025 lúc máy trục trặc thì nhân viên kĩ thuật bảo gửi hãng xác nhận hư, đợi 7 ngày.Trong 7 ngày không có tin tức gì, tôi gọi tổng đài bảo hành thì được báo là ngày 4/10/2025 mới có máy, tôi rất tức vì lúc đầu các nhân viên sales và kĩ thuật không nói rõ cho tôi những điều khoản trên. Khiến việc làm của tôi gặp rất nhiều vân đề.Tôi đã là 1 khách hàng rất trung thành với Điện máy xanh và TGDĐ, cho đến nay thì tôi rất không hài lòng vì sự bán hàng và tư vấn không trung thực này. Thà cứ nói rõ ràng ngay từ đầu, có nói có, không nói không, chứ kiểu này, nói cho qua để bán được hàng như này thì như lừa gạt khách hàng vậy, thì sao khách hàng còn dám đặt lòng tin nữa.","['ser&acc', 'camera', 'general']","{'ser&acc': 'Negative', 'camera': 'Negative', 'general': 'Negative'}"
1415,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Ok.",['general'],{'general': 'Positive'}
1416,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Vừa đầu tháng mua 15m cuối tháng giảm hơn 1m, nể luôn, còn máy dùng khá ổn","['general', 'price']","{'general': 'Positive', 'price': 'Positive'}"
1417,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - sao máy để trên web win 11 mà e mua về xem thi chỉ 10 ạ",['others'],{'others': 'Negative'}
1418,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Máy tốt dùng rất mượt","['performance', 'general']","{'performance': 'Positive', 'general': 'Positive'}"
1419,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tạm thời 2 tuần đầu xài ổn ak.",['general'],{'general': 'Positive'}
1420,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Mình mua máy này cài ubuntu để làm việc nhưng cài xong không có wifi, audio. Đem ra cửa hàng của tgdd cũng không cài được. Thất vọng thực sự.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
1421,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - vấn đề về loa, khi sử dụng đa nền tảng. Khi sử dụng micro trên MS Team hoặc discord , thì các âm thanh của ứng dụng như Youtube, Facebook,.. trở nên vỡ, bị ồ, tiếng bị lấn rất khó chịu.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
1422,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tốt",['general'],{'general': 'Positive'}
1423,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Cho em hỏi. Về phần work các thanh tiêu đề chữ tiếng việt .em muốn đổi sang tiếng anh thì làm sao ạ anh chị hướng dẫn giúp em với",['others'],{'others': 'Neutral'}
1424,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Excel và word ko dùng được ạ . Có cách nào ko ạ",['others'],{'others': 'Negative'}
1425,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Máy đẹp dùng ổn. Mới mua vài ngày chưa gặp vấn đề gì.","['general', 'design']","{'general': 'Positive', 'design': 'Positive'}"
1426,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Tốt lắm ạ",['general'],{'general': 'Positive'}
1427,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Sản phẩm bước đầu dùng rất tốt màn hình to rộng cấu hình cao","['screen', 'performance']","{'screen': 'Positive', 'performance': 'Positive'}"
1428,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - tốt",['general'],{'general': 'Positive'}
1429,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Rất tốt",['general'],{'general': 'Positive'}
1430,0,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11) - Perfect Good",['general'],{'general': 'Positive'}
1431,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy nhanh hết pin","['battery', 'performance', 'screen']","{'battery': 'Negative', 'performance': 'Neutral', 'screen': 'Neutral'}"
1432,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy dùng 3 đến 3.5 tiếng là hết pin, thì có nhanh bị chai pin không ạ.","['battery', 'features']","{'battery': 'Negative', 'features': 'Neutral'}"
1433,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Năm sản xuất là năm nào vậy ad",['others'],{'others': 'Neutral'}
1434,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - tôi mới mua dòng máy này. Tôi muốn tắt/mở chuột cảm ứng bằng cách nào","['features', 'general']","{'features': 'Neutral', 'general': 'Neutral'}"
1435,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - dạ cho e hỏi máy e mới mua nhưng chỉ sạc được tới 99% thôi ạ","['battery', 'screen']","{'battery': 'Negative', 'screen': 'Neutral'}"
1436,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - Máy nhanh hết pin","['battery', 'performance']","{'battery': 'Negative', 'performance': 'Positive'}"
1437,0,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11) - tốt , ok",['general'],{'general': 'Positive'}
1438,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - sao quạt tản nhiệt của e ko chạy đc thế shop...... bật máy lên nó chạy đc 1 tí rồi nó tắt hẳn luôn","['performance', 'others']","{'performance': 'Negative', 'others': 'Neutral'}"
1439,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Cho mình hỏi máy có gắn thêm dc ổ cứng SSD sata 2.5 ko ak hay chỉ dùng dc HDD","['storage', 'features']","{'storage': 'Neutral', 'features': 'Neutral'}"
1440,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Ok",['general'],{'general': 'Positive'}
1441,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - mình mới mua. Dùng thấy ok, mình thấy bạn bán cho mình hỗ trợ nhiệt tình. NHƯNG NẾU AI KHÔNG RÀNH VỀ LAPTOP NHƯ MÌNH MỌ NGƯỜI NÊN CÂN NHẮC VỀ VẤN ĐỀ KỸ THUẬT, MÌNH THẤY KỸ THUẬT VỀ LAPTOP CÁC BẠN Ở TGDD KHÔNG CHUYÊN VÀ CÒN THIẾU KINH NGHIỆM.","['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Negative'}"
1442,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy tốt",['general'],{'general': 'Positive'}
1443,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy xài ngon nghẻ nhưng chơi game thì lâu lâu sẽ bị đứng 1 chút",['performance'],{'performance': 'Negative'}
1444,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Chất lượng hậu mãi uy tín","['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Positive'}"
1445,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Mình mua máy về mà kh mở cam đc , máy kêu không tìm thấy cam vậy làm sao mới có đc v ạ","['camera', 'performance']","{'camera': 'Negative', 'performance': 'Neutral'}"
1446,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - có cái pin hơi yếu",['battery'],{'battery': 'Negative'}
1447,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - máy rất nóng",['performance'],{'performance': 'Negative'}
1448,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Nhược điểm : Quá nặng ,cho đứa em luôn không có sử dụng ,pin 3h là hết 
Ưu điểm cấu hình cao","['performance', 'battery', 'general']","{'performance': 'Positive', 'battery': 'Negative', 'general': 'Negative'}"
1449,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Rất ok",['general'],{'general': 'Positive'}
1450,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Ngon",['general'],{'general': 'Positive'}
1451,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Máy chạy khá tốt :)) nhân viên đẹp trai nhiệt tình vui tính 😁","['performance', 'ser&acc']","{'performance': 'Positive', 'ser&acc': 'Positive'}"
1452,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Pin xài được 2h","['battery', 'general']","{'battery': 'Negative', 'general': 'Positive'}"
1453,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Tôi đã dùng và cảm nhận sp rất tốt và rất hài lòng với giá cả hợp lí nên mua nha mọi","['general', 'price']","{'general': 'Positive', 'price': 'Positive'}"
1454,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - Tốt",['general'],{'general': 'Positive'}
1455,0,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11) - tốt",['general'],{'general': 'Positive'}
1456,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Máy xài ổn, tuy nhiên cảm ứng hay bị lag, xài chuột cũng hay lag","['performance', 'features']","{'performance': 'Negative', 'features': 'Negative'}"
1457,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - dùng được tầm 2 tháng mà dùng ít vài ngày mới dùng 1 lần mở máy lên lâu phải tầm 1015s","['performance', 'screen', 'battery']","{'performance': 'Negative', 'screen': 'Neutral', 'battery': 'Neutral'}"
1458,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - hàng ok ạ. máy chạy trơn tuồn tuột + mát.","['performance', 'general']","{'performance': 'Positive', 'general': 'Positive'}"
1459,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Sp nhỏ, gọn, tiện lợi","['design', 'features']","{'design': 'Positive', 'features': 'Positive'}"
1460,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Ok",['general'],{'general': 'Positive'}
1461,0,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11) - Chất lượng rất tệ.",['general'],{'general': 'Negative'}
1462,0,Unknown - Nói chung là ưng ý. Nhưng với giá 30 triệu thì về hình thức vẫn chưa thật sự wao. Mình muốn nó mỏng nhẹ hơn và thiết kế long lanh hơn,"['general', 'price', 'design']","{'general': 'Positive', 'price': 'Negative', 'design': 'Negative'}"
1463,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - dùng máy lâu có trạng thái lag, nhanh hết pin","['performance', 'battery', 'screen']","{'performance': 'Negative', 'battery': 'Negative', 'screen': 'Neutral'}"
1464,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - máy xài ok nhưng không biết máy có thể nâng cấp ram được không","['general', 'storage']","{'general': 'Positive', 'storage': 'Neutral'}"
1465,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Cho hỏi thời lượng pin sử dụng thực tế là bao lâu vậy Mình mới mua sài tầm 3 tiếng còn 15%.","['battery', 'screen']","{'battery': 'Negative', 'screen': 'Neutral'}"
1466,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Cực kì nhanh hết pin . Sài học onl 100% pin . Học đc 1 tiếng 10p . Còn 25% . Tệ","['battery', 'screen', 'general']","{'battery': 'Negative', 'screen': 'Neutral', 'general': 'Negative'}"
1467,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - lap dùng ok nhưng màn hình nhiều lúc bị đơ lắm có cách nào khắc phục đc kh ạ","['screen', 'performance']","{'screen': 'Negative', 'performance': 'Positive'}"
1468,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Màn hình đẹp và nét, mượt, Máy khởi động nhanh, lo hơi nhỏ, touchpad rộng dễ dàng thao tác, Cấu hình ổn trong tầm giá khởi động nhanh, khá nhẹ và mỏng dễ dàng mang đi.Bên cạnh đó có đăng nhập bằng vân tay đôi khi lỗi không sử dụng được phải khởi động lại mới có thể sử dụng","['screen', 'performance', 'features', 'design', 'general']","{'screen': 'Positive', 'performance': 'Positive', 'features': 'Negative', 'design': 'Positive', 'general': 'Positive'}"
1469,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Máy mình xài được 4 ngày, đang sử dụng máy nóng lên mặc dù mình không mở nhiều tác vụ. App mình tải về đo được hơn 70 độ. Cho mình hỏi có cần ra tiệm kiểm tra lại không","['performance', 'screen', 'general']","{'performance': 'Negative', 'screen': 'Neutral', 'general': 'Neutral'}"
1470,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Máy mik nâng ssd đc ko ad","['screen', 'storage', 'features']","{'screen': 'Neutral', 'storage': 'Neutral', 'features': 'Neutral'}"
1471,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - quá ok",['general'],{'general': 'Positive'}
1472,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Màn hình rất đẹp và nét ,120hz rất mượt, máy khởi động nhanh, lo hơi nhỏ, touchpad rộng dùng rất ưng thao tác dễ dàng, cấu hình ổn khởi động nhanh, khá nhẹ và mỏng dễ dàng mang đi","['screen', 'performance', 'features', 'design']","{'screen': 'Positive', 'performance': 'Positive', 'features': 'Positive', 'design': 'Positive'}"
1473,0,"Laptop Asus Vivobook 15 OLED A1505ZA - MA415W (i5 12500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11) - Dùng tương đối ổn",['general'],{'general': 'Positive'}
1474,0,"Unknown - Máy tệ , bị lẫn lộn phím",['others'],{'others': 'Negative'}
1475,0,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Ổ cứng hiện tại là 512 GB không biết bên TGDĐ có hô trợ nâng cấp ổ cứng không vì mình muốn nâng cấp lân 1TB","['storage', 'features']","{'storage': 'Neutral', 'features': 'Neutral'}"
1476,0,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Ok",['general'],{'general': 'Positive'}
1477,0,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11) - Mua về nhưng pin dùng soạn thảo văn bản, xem vtv mà chỉ có được khoảng 2 tiếng. Chắc phải bảo hành pin.","['battery', 'general', 'ser&acc']","{'battery': 'Negative', 'general': 'Negative', 'ser&acc': 'Neutral'}"
